"account.length","area.code","international.plan","voice.mail.plan","number.vmail.messages","total.day.minutes","total.day.calls","total.eve.minutes","total.eve.calls","total.night.minutes","total.night.calls","total.intl.minutes","total.intl.calls","number.customer.service.calls","Status","avg.minute.day","avg.minute.eve","avg.minute.night","avg.minute.intl"
106,415,"no","no",0,235.2,121,220.6,87,236.3,91,11.8,4,1,"False",1.94380165289256,2.53563218390805,2.5967032967033,2.95
136,408,"no","no",0,152.6,97,208.9,85,119.1,99,5,10,1,"False",1.57319587628866,2.45764705882353,1.2030303030303,0.5
76,415,"no","no",0,299.5,125,226.7,92,210.7,134,13.7,4,0,"True",2.396,2.46413043478261,1.57238805970149,3.425
121,415,"no","no",0,134.1,112,195.1,104,159.6,139,10.5,2,2,"False",1.19732142857143,1.87596153846154,1.14820143884892,5.25
32,415,"no","no",0,103.6,78,238.5,115,186.9,70,11,4,2,"False",1.32820512820513,2.07391304347826,2.67,2.75
80,510,"no","no",0,157.1,77,302,69,317.9,159,15.6,4,0,"False",2.04025974025974,4.3768115942029,1.99937106918239,3.9
74,415,"no","yes",25,194.6,84,119.9,103,175.5,75,13.1,2,2,"False",2.31666666666667,1.16407766990291,2.34,6.55
96,408,"yes","no",0,188.8,119,216.9,100,208.5,116,5.8,3,3,"False",1.58655462184874,2.169,1.79741379310345,1.93333333333333
76,510,"yes","no",0,241,120,231.8,96,220.2,67,9.9,1,1,"True",2.00833333333333,2.41458333333333,3.2865671641791,9.9
168,415,"no","no",0,160.6,110,185.2,120,120.2,104,9.1,4,1,"True",1.46,1.54333333333333,1.15576923076923,2.275
101,415,"no","yes",36,123.7,125,172.6,106,280.5,127,8.8,4,1,"True",0.9896,1.62830188679245,2.20866141732283,2.2
56,415,"no","no",0,245.5,39,231.8,116,156.9,68,10.1,10,5,"False",6.29487179487179,1.99827586206897,2.30735294117647,1.01
80,415,"no","no",0,113.2,86,185.5,97,237.3,145,9.5,5,1,"False",1.31627906976744,1.91237113402062,1.63655172413793,1.9
108,510,"yes","no",0,275.9,84,203,91,211.4,108,6.7,4,2,"True",3.28452380952381,2.23076923076923,1.95740740740741,1.675
148,408,"no","no",0,236.5,84,236,95,228.6,124,8.3,6,2,"False",2.81547619047619,2.48421052631579,1.84354838709677,1.38333333333333
70,415,"no","yes",31,125.9,101,196.4,102,252.7,75,10.3,4,1,"False",1.24653465346535,1.92549019607843,3.36933333333333,2.575
62,510,"no","no",0,211.3,100,228.4,91,217.1,77,6.3,5,0,"False",2.113,2.50989010989011,2.81948051948052,1.26
61,415,"no","yes",31,252.1,98,215.7,149,135.7,117,5.1,4,2,"False",2.57244897959184,1.44765100671141,1.15982905982906,1.275
93,408,"no","no",0,172.3,135,318.7,95,131.5,104,11.5,4,3,"False",1.2762962962963,3.35473684210526,1.26442307692308,2.875
145,408,"no","yes",24,147.5,90,175.7,108,252.1,102,15.6,3,2,"False",1.63888888888889,1.62685185185185,2.47156862745098,5.2
112,415,"no","no",0,115.9,81,199.7,100,249.3,111,10,4,1,"False",1.43086419753086,1.997,2.24594594594595,2.5
143,510,"no","no",0,194.3,99,123.6,133,229.5,99,10.2,2,2,"False",1.96262626262626,0.929323308270677,2.31818181818182,5.1
95,510,"no","no",0,174,57,281.1,118,197.2,94,9.7,2,0,"False",3.05263157894737,2.38220338983051,2.09787234042553,4.85
106,408,"no","no",0,52.2,106,220.1,113,112.3,95,11.4,2,2,"False",0.492452830188679,1.94778761061947,1.18210526315789,5.7
105,415,"no","no",0,181.3,134,136,84,271.2,122,10.3,3,1,"False",1.35298507462687,1.61904761904762,2.22295081967213,3.43333333333333
102,408,"no","no",0,224.7,81,129.4,112,167.6,109,15.8,6,1,"False",2.77407407407407,1.15535714285714,1.53761467889908,2.63333333333333
123,415,"no","no",0,128.7,126,117.6,94,198.4,132,10.8,5,0,"False",1.02142857142857,1.25106382978723,1.5030303030303,2.16
88,415,"yes","yes",25,288.5,114,203.4,74,228.4,117,13,5,1,"False",2.53070175438596,2.74864864864865,1.95213675213675,2.6
172,510,"no","no",0,169.8,123,183.1,94,395,72,12.7,7,2,"False",1.38048780487805,1.94787234042553,5.48611111111111,1.81428571428571
135,415,"no","yes",22,197.1,113,259.4,95,134.7,135,14.6,5,2,"False",1.74424778761062,2.73052631578947,0.997777777777778,2.92
70,510,"no","no",0,129.9,102,208.7,133,231.4,93,14.3,3,1,"False",1.27352941176471,1.56917293233083,2.48817204301075,4.76666666666667
80,415,"no","no",0,209.9,109,226.1,56,154.2,121,9,5,1,"False",1.9256880733945,4.0375,1.27438016528926,1.8
59,408,"no","no",0,151.8,98,209.9,92,266.9,86,11.9,5,1,"False",1.54897959183673,2.28152173913043,3.10348837209302,2.38
92,510,"no","yes",16,184,99,76.4,134,185.1,96,12.7,3,2,"False",1.85858585858586,0.570149253731343,1.928125,4.23333333333333
45,510,"no","no",0,78.6,106,187.3,110,184.2,111,7.4,5,1,"True",0.741509433962264,1.70272727272727,1.65945945945946,1.48
138,408,"no","no",0,182,101,200.3,119,208.9,131,13.4,3,4,"False",1.8019801980198,1.68319327731092,1.59465648854962,4.46666666666667
96,510,"no","no",0,150,122,218.5,116,212.4,89,9.8,1,3,"False",1.22950819672131,1.88362068965517,2.38651685393258,9.8
77,415,"no","no",0,245.2,87,254.1,83,239.4,91,7.5,4,0,"True",2.8183908045977,3.06144578313253,2.63076923076923,1.875
41,408,"no","no",0,237.8,92,223.5,155,217.4,90,10.2,6,2,"False",2.58478260869565,1.44193548387097,2.41555555555556,1.7
137,415,"no","no",0,248.3,63,250.4,108,159.1,94,9.6,4,1,"False",3.94126984126984,2.31851851851852,1.69255319148936,2.4
108,415,"no","no",0,201.1,101,170.7,86,237.4,113,11.6,3,3,"False",1.99108910891089,1.98488372093023,2.10088495575221,3.86666666666667
151,510,"no","no",0,235.9,104,80.6,91,212.8,116,5.8,2,3,"False",2.26826923076923,0.885714285714286,1.83448275862069,2.9
118,408,"no","no",0,232.4,92,191,68,213,138,7.7,4,1,"False",2.52608695652174,2.80882352941176,1.54347826086957,1.925
33,510,"no","yes",16,125.1,56,246.6,140,235.4,109,12.1,2,0,"False",2.23392857142857,1.76142857142857,2.15963302752294,6.05
101,415,"no","no",0,153.8,89,234,89,196.3,77,11.6,2,4,"False",1.72808988764045,2.62921348314607,2.54935064935065,5.8
36,415,"no","no",0,235.1,97,196.8,104,259.7,110,7,7,3,"False",2.42371134020619,1.89230769230769,2.36090909090909,1
112,415,"no","yes",17,183.2,95,252.8,125,156.7,95,9.7,3,0,"False",1.92842105263158,2.0224,1.64947368421053,3.23333333333333
105,415,"no","yes",27,141.2,96,167.7,94,274.4,101,11.4,2,1,"False",1.47083333333333,1.78404255319149,2.71683168316832,5.7
130,408,"no","no",0,211.2,119,231.1,120,220.9,80,6.3,9,2,"False",1.77478991596639,1.92583333333333,2.76125,0.7
93,408,"no","no",0,152.4,74,274.6,88,252.2,120,6.6,5,3,"False",2.05945945945946,3.12045454545455,2.10166666666667,1.32
74,510,"no","no",0,159.4,86,210,122,172.4,99,8.5,2,1,"False",1.85348837209302,1.72131147540984,1.74141414141414,4.25
155,408,"no","yes",21,195.9,91,213.9,84,88.2,111,8.6,4,0,"False",2.15274725274725,2.54642857142857,0.794594594594595,2.15
90,415,"no","no",0,205.7,138,161.9,83,269.7,104,12.5,6,2,"False",1.49057971014493,1.95060240963855,2.59326923076923,2.08333333333333
70,415,"no","no",0,205.7,80,221.4,103,206.2,117,14.2,5,2,"False",2.57125,2.1495145631068,1.76239316239316,2.84
87,408,"yes","yes",36,171.2,138,185.8,102,227.6,97,10.8,3,1,"False",1.24057971014493,1.82156862745098,2.34639175257732,3.6
120,415,"no","no",0,177.2,88,270.4,99,231.5,90,14,2,2,"False",2.01363636363636,2.73131313131313,2.57222222222222,7
75,415,"no","no",0,143.2,92,209.1,142,173,96,11.9,9,1,"False",1.55652173913043,1.47253521126761,1.80208333333333,1.32222222222222
87,415,"no","yes",19,165.8,122,186.9,89,249.7,78,0,0,1,"False",1.35901639344262,2.1,3.20128205128205,NA
104,408,"no","no",0,170.6,97,162.1,111,210.7,131,6.1,1,1,"False",1.75876288659794,1.46036036036036,1.60839694656489,6.1
127,510,"yes","no",0,180.9,114,209.5,118,249.9,105,7.4,4,2,"False",1.58684210526316,1.77542372881356,2.38,1.85
159,415,"no","yes",15,113.9,102,145.3,146,195.2,137,11.8,9,1,"False",1.11666666666667,0.995205479452055,1.42481751824818,1.31111111111111
118,510,"no","yes",35,256.3,119,258.1,91,215.5,130,11.7,1,1,"False",2.15378151260504,2.83626373626374,1.65769230769231,11.7
27,510,"no","no",0,72.7,75,208.6,117,65.8,71,9.9,3,1,"False",0.969333333333333,1.78290598290598,0.926760563380282,3.3
116,510,"no","yes",35,118,103,167.2,106,205.7,102,11.8,2,2,"False",1.14563106796116,1.57735849056604,2.01666666666667,5.9
96,415,"no","yes",33,183.3,115,201.4,87,177.4,84,10.4,15,3,"False",1.59391304347826,2.31494252873563,2.11190476190476,0.693333333333333
84,408,"no","no",0,146.8,133,171.7,73,234.5,69,9.9,3,1,"False",1.10375939849624,2.35205479452055,3.39855072463768,3.3
46,408,"no","no",0,210.2,92,227.3,77,200.1,116,13.1,7,1,"False",2.28478260869565,2.95194805194805,1.725,1.87142857142857
137,408,"yes","no",0,312.4,110,231.1,73,120.1,78,10.6,2,1,"True",2.84,3.16575342465753,1.53974358974359,5.3
84,415,"no","no",0,289.1,100,233.8,97,223.5,148,12.7,2,2,"True",2.891,2.41030927835052,1.51013513513514,6.35
68,510,"no","no",0,172.7,95,139.1,90,174.3,99,11.7,1,2,"False",1.81789473684211,1.54555555555556,1.76060606060606,11.7
49,415,"no","yes",20,205.9,109,298.4,105,142.1,91,12.3,3,4,"False",1.88899082568807,2.84190476190476,1.56153846153846,4.1
186,408,"no","no",0,206.8,104,286,115,153.9,112,12.4,6,0,"False",1.98846153846154,2.48695652173913,1.37410714285714,2.06666666666667
147,415,"yes","no",0,157,79,103.1,94,211.8,96,7.1,6,0,"False",1.9873417721519,1.0968085106383,2.20625,1.18333333333333
63,415,"no","no",0,128.7,78,240.8,133,237.7,121,12.8,6,1,"False",1.65,1.81052631578947,1.96446280991736,2.13333333333333
190,415,"no","no",0,169.4,102,253.5,113,197.1,93,8.9,5,1,"False",1.66078431372549,2.24336283185841,2.11935483870968,1.78
65,510,"no","no",0,183.4,63,183.6,80,153.5,83,10.7,4,4,"True",2.91111111111111,2.295,1.84939759036145,2.675
172,408,"no","no",0,212,121,31.2,115,293.3,78,12.6,10,3,"False",1.75206611570248,0.271304347826087,3.76025641025641,1.26
39,408,"no","no",0,60.4,158,306.2,120,123.9,46,12.4,3,1,"False",0.382278481012658,2.55166666666667,2.69347826086957,4.13333333333333
140,510,"no","no",0,148.3,86,184.2,151,179.1,83,10.9,4,0,"False",1.72441860465116,1.21986754966887,2.1578313253012,2.725
97,408,"no","no",0,169.2,91,224.6,122,108,115,13,5,1,"False",1.85934065934066,1.84098360655738,0.939130434782609,2.6
88,415,"no","no",0,189.8,111,197.3,101,234.5,111,14.9,3,2,"False",1.70990990990991,1.95346534653465,2.11261261261261,4.96666666666667
98,408,"no","no",0,288.1,101,137.9,93,206.5,88,0,0,0,"False",2.85247524752475,1.48279569892473,2.34659090909091,NA
124,408,"no","no",0,282.8,108,246.3,89,256.4,96,10.3,1,3,"True",2.61851851851852,2.76741573033708,2.67083333333333,10.3
93,510,"no","no",0,328.1,106,151.7,89,303.5,114,8.7,3,1,"True",3.09528301886792,1.70449438202247,2.66228070175439,2.9
50,408,"no","no",0,183.6,107,58.6,118,202.6,99,8.7,3,1,"False",1.71588785046729,0.496610169491525,2.04646464646465,2.9
45,510,"yes","yes",40,179,114,272.6,99,67.1,80,10.8,3,3,"False",1.57017543859649,2.75353535353535,0.83875,3.6
137,510,"no","no",0,109.8,112,223.5,88,247.5,96,17.8,2,1,"False",0.980357142857143,2.53977272727273,2.578125,8.9
129,408,"no","no",0,98,99,240.7,62,254.8,123,10.5,4,0,"False",0.98989898989899,3.88225806451613,2.07154471544715,2.625
76,415,"no","no",0,171.1,78,257.2,83,91.6,92,16.2,3,1,"False",2.19358974358974,3.09879518072289,0.995652173913043,5.4
125,510,"no","no",0,168.6,99,175.6,107,243.3,92,10.9,7,0,"False",1.7030303030303,1.6411214953271,2.6445652173913,1.55714285714286
93,408,"no","no",0,198.1,93,236.1,95,127.3,121,12.6,4,2,"False",2.13010752688172,2.48526315789474,1.05206611570248,3.15
80,415,"no","no",0,124.3,100,173,107,253.2,62,7.9,9,1,"False",1.243,1.61682242990654,4.08387096774194,0.877777777777778
97,510,"yes","no",0,236.9,107,157.6,105,241,120,7.3,2,0,"True",2.21401869158879,1.50095238095238,2.00833333333333,3.65
21,510,"no","no",0,225,110,244.2,111,221.2,93,10.7,4,0,"False",2.04545454545455,2.2,2.37849462365591,2.675
126,415,"no","no",0,261.6,83,192.9,133,246.9,50,7.3,3,4,"False",3.15180722891566,1.45037593984962,4.938,2.43333333333333
71,415,"no","no",0,278.9,110,190.2,67,255.2,84,11.7,7,0,"True",2.53545454545455,2.83880597014925,3.03809523809524,1.67142857142857
92,415,"no","no",0,184.7,60,262,73,239.5,120,12.3,6,2,"True",3.07833333333333,3.58904109589041,1.99583333333333,2.05
52,510,"yes","no",0,251.4,118,196.6,80,192,53,11,2,0,"True",2.13050847457627,2.4575,3.62264150943396,5.5
94,415,"no","no",0,190.4,91,92,107,224.8,108,13.6,17,2,"False",2.09230769230769,0.85981308411215,2.08148148148148,0.8
70,415,"no","no",0,177.4,125,226.2,104,254.1,72,10.9,4,0,"False",1.4192,2.175,3.52916666666667,2.725
64,408,"no","no",0,219.6,126,303.3,100,154.5,65,9.7,5,1,"False",1.74285714285714,3.033,2.37692307692308,1.94
108,415,"no","yes",19,312.4,98,271.4,122,162.6,91,10.1,6,0,"False",3.18775510204082,2.22459016393443,1.78681318681319,1.68333333333333
73,415,"no","no",0,184.7,109,161.3,108,148.8,103,11.3,4,2,"False",1.69449541284404,1.49351851851852,1.44466019417476,2.825
119,415,"no","yes",37,168.2,81,283.3,105,243.8,136,10.7,3,1,"False",2.07654320987654,2.69809523809524,1.79264705882353,3.56666666666667
151,415,"no","no",0,118.9,128,278.3,65,194.8,61,13.2,10,2,"False",0.92890625,4.28153846153846,3.19344262295082,1.32
13,415,"no","no",0,193.2,89,194.4,90,186.5,104,9.7,2,4,"False",2.17078651685393,2.16,1.79326923076923,4.85
60,408,"no","no",0,289.8,101,255.6,115,242.8,76,11.7,4,2,"True",2.86930693069307,2.22260869565217,3.19473684210526,2.925
72,415,"no","no",0,137.6,106,143.5,94,273.7,110,9.6,6,2,"False",1.29811320754717,1.52659574468085,2.48818181818182,1.6
110,510,"no","no",0,131.9,93,272.7,106,192.8,105,7.1,4,1,"False",1.41827956989247,2.57264150943396,1.83619047619048,1.775
126,415,"no","no",0,284,92,199.7,78,203.4,141,6.6,2,1,"True",3.08695652173913,2.56025641025641,1.44255319148936,3.3
93,510,"yes","yes",38,225.7,117,119.6,122,193.2,125,14,7,1,"True",1.92905982905983,0.980327868852459,1.5456,2
120,510,"no","no",0,198.8,56,230.1,73,119.8,81,9.9,3,2,"False",3.55,3.15205479452055,1.47901234567901,3.3
53,415,"no","yes",22,76.1,115,171.2,119,246.3,126,6,2,0,"False",0.661739130434783,1.43865546218487,1.9547619047619,3
197,510,"no","no",0,154.8,111,171.5,102,227.3,86,10.6,2,3,"False",1.39459459459459,1.68137254901961,2.64302325581395,5.3
77,510,"no","no",0,144.9,136,151.3,115,252.4,73,12.3,3,2,"False",1.06544117647059,1.31565217391304,3.45753424657534,4.1
127,415,"no","yes",25,82.2,95,163.3,109,264.9,104,5.1,6,0,"False",0.865263157894737,1.49816513761468,2.54711538461538,0.85
163,408,"no","yes",40,231.9,56,211.8,91,268.5,74,12.3,3,2,"False",4.14107142857143,2.32747252747253,3.62837837837838,4.1
64,408,"no","yes",19,180.1,106,127.5,92,237.4,118,7.5,3,0,"False",1.69905660377358,1.38586956521739,2.01186440677966,2.5
122,408,"no","no",0,231.2,141,267.8,136,240.3,100,8.8,5,1,"True",1.63971631205674,1.96911764705882,2.403,1.76
109,510,"no","no",0,175.4,125,250.7,87,289.3,74,9.8,9,1,"False",1.4032,2.8816091954023,3.90945945945946,1.08888888888889
57,415,"no","no",0,272.7,74,224.9,85,178.2,104,10.5,3,2,"True",3.68513513513513,2.64588235294118,1.71346153846154,3.5
126,415,"no","yes",30,153.4,90,151.4,97,153.8,97,12.8,4,4,"True",1.70444444444444,1.56082474226804,1.58556701030928,3.2
97,408,"no","yes",25,141,101,212,85,175.2,138,4.9,2,3,"False",1.3960396039604,2.49411764705882,1.2695652173913,2.45
91,415,"no","no",0,139.8,109,157,91,218.6,122,13.6,4,3,"False",1.28256880733945,1.72527472527473,1.79180327868852,3.4
98,415,"no","yes",31,121,105,218.9,98,226.7,110,12,1,1,"False",1.15238095238095,2.23367346938776,2.06090909090909,12
67,415,"no","no",0,234.3,111,206.4,87,157.3,101,5.8,10,3,"False",2.11081081081081,2.37241379310345,1.55742574257426,0.58
84,408,"no","yes",38,193,106,153.6,106,260.4,87,7.4,5,2,"False",1.82075471698113,1.44905660377358,2.99310344827586,1.48
78,415,"no","no",0,208.9,119,252.4,132,280.2,120,12.8,7,0,"False",1.75546218487395,1.91212121212121,2.335,1.82857142857143
89,415,"yes","yes",19,112.6,114,261.7,132,123.5,116,11.1,2,0,"True",0.987719298245614,1.98257575757576,1.06465517241379,5.55
94,408,"no","no",0,157.5,97,224.5,112,310.8,106,11.1,6,0,"False",1.62371134020619,2.00446428571429,2.93207547169811,1.85
53,415,"no","yes",32,131.2,63,227.4,125,178.9,105,12.8,2,2,"False",2.08253968253968,1.8192,1.70380952380952,6.4
73,415,"no","no",0,203.3,45,141.9,87,200.7,71,8.5,6,0,"False",4.51777777777778,1.63103448275862,2.82676056338028,1.41666666666667
102,408,"no","no",0,158,94,207.9,100,190.4,120,10.1,10,0,"False",1.68085106382979,2.079,1.58666666666667,1.01
125,415,"no","yes",39,236.1,107,289.2,110,175.4,107,9.1,4,2,"False",2.20654205607477,2.62909090909091,1.6392523364486,2.275
164,415,"no","no",0,123.3,78,170,85,165.9,78,12.7,2,1,"False",1.58076923076923,2,2.12692307692308,6.35
117,415,"no","no",0,201.9,86,212.3,96,176.9,98,7.8,10,1,"False",2.34767441860465,2.21145833333333,1.80510204081633,0.78
31,510,"no","no",0,165.4,84,203.7,107,201.7,65,8.2,1,1,"False",1.96904761904762,1.90373831775701,3.10307692307692,8.2
130,415,"no","no",0,143.8,76,274.8,103,194.7,105,12.3,1,0,"False",1.89210526315789,2.66796116504854,1.85428571428571,12.3
52,415,"no","yes",32,130.1,68,247.2,77,289.4,87,13.5,5,2,"False",1.91323529411765,3.21038961038961,3.3264367816092,2.7
185,408,"no","no",0,55.6,97,288.7,83,111.2,110,12.1,3,2,"False",0.57319587628866,3.47831325301205,1.01090909090909,4.03333333333333
166,415,"no","no",0,203.4,81,167.7,110,132,124,9.2,5,2,"False",2.51111111111111,1.52454545454545,1.06451612903226,1.84
109,408,"no","yes",39,270,58,235.5,108,194.3,57,7.8,6,1,"True",4.6551724137931,2.18055555555556,3.40877192982456,1.3
115,415,"no","no",0,184.1,98,327,73,212.5,106,7.5,6,2,"False",1.87857142857143,4.47945205479452,2.00471698113208,1.25
185,415,"no","no",0,89.4,77,288.9,128,162.9,93,10.4,2,3,"False",1.16103896103896,2.25703125,1.75161290322581,5.2
73,408,"no","no",0,187.3,118,239.7,90,167.5,108,15.1,2,1,"False",1.58728813559322,2.66333333333333,1.55092592592593,7.55
70,510,"no","no",0,147.1,105,200,135,234.9,65,12.5,9,3,"False",1.40095238095238,1.48148148148148,3.61384615384615,1.38888888888889
80,408,"no","no",0,209.9,74,195.1,77,208.2,119,8.8,4,2,"False",2.83648648648649,2.53376623376623,1.74957983193277,2.2
90,415,"no","no",0,145.5,92,217.7,114,146.9,123,10.9,2,3,"False",1.58152173913043,1.90964912280702,1.19430894308943,5.45
44,415,"no","yes",34,221.8,105,161.7,85,227.7,62,14,7,0,"False",2.11238095238095,1.90235294117647,3.67258064516129,2
71,415,"no","no",0,258.4,132,126.8,119,182.4,87,9.7,8,4,"False",1.95757575757576,1.06554621848739,2.09655172413793,1.2125
23,408,"no","no",0,190.2,89,166.4,108,219.8,73,15,4,6,"False",2.13707865168539,1.54074074074074,3.01095890410959,3.75
143,415,"no","no",0,211.4,94,184.5,89,243.2,108,5.5,5,1,"True",2.24893617021277,2.07303370786517,2.25185185185185,1.1
85,415,"no","no",0,235.8,109,157.2,94,188.2,99,12,3,0,"False",2.16330275229358,1.67234042553191,1.9010101010101,4
120,408,"yes","no",0,202,123,184.3,78,176,89,7.4,2,2,"True",1.64227642276423,2.36282051282051,1.97752808988764,3.7
36,510,"no","no",0,175.7,69,154.8,98,208.2,68,9.5,2,0,"False",2.5463768115942,1.57959183673469,3.06176470588235,4.75
74,415,"no","no",0,162.7,102,292,105,183.3,80,8.7,6,0,"False",1.59509803921569,2.78095238095238,2.29125,1.45
118,415,"no","yes",39,91.5,125,219.9,113,229,99,12.7,8,2,"False",0.732,1.94601769911504,2.31313131313131,1.5875
37,408,"no","no",0,134.9,98,248.4,130,236.2,113,14.7,2,3,"False",1.3765306122449,1.91076923076923,2.09026548672566,7.35
113,415,"no","no",0,140.8,107,252.6,87,215.4,136,9.1,4,3,"False",1.31588785046729,2.90344827586207,1.58382352941176,2.275
114,408,"no","no",0,193,101,250,81,133.3,79,9.6,2,2,"False",1.91089108910891,3.08641975308642,1.6873417721519,4.8
108,415,"no","no",0,157.3,83,162.8,75,112,101,9.7,4,1,"False",1.89518072289157,2.17066666666667,1.10891089108911,2.425
82,415,"no","yes",29,163.8,77,134.9,112,79.3,95,8.8,2,2,"False",2.12727272727273,1.20446428571429,0.834736842105263,4.4
156,510,"no","no",0,237.7,122,181.5,91,185.7,151,7.7,4,1,"False",1.9483606557377,1.99450549450549,1.22980132450331,1.925
62,415,"no","no",0,98.9,103,135.4,122,236.6,82,12.2,1,1,"False",0.960194174757282,1.10983606557377,2.88536585365854,12.2
119,408,"no","no",0,287.1,115,159.3,99,216.8,86,13.9,1,2,"True",2.49652173913044,1.60909090909091,2.52093023255814,13.9
122,415,"no","no",0,168.3,96,87.6,91,247.2,87,8.4,6,1,"False",1.753125,0.962637362637363,2.84137931034483,1.4
184,408,"no","yes",12,200.3,76,253.6,105,149.3,93,10.2,5,0,"False",2.63552631578947,2.4152380952381,1.60537634408602,2.04
110,415,"yes","no",0,135.1,99,227.3,123,176,110,13.2,4,1,"True",1.36464646464646,1.8479674796748,1.6,3.3
89,510,"no","yes",24,197.8,84,223.2,117,201.7,132,5.7,4,1,"False",2.3547619047619,1.90769230769231,1.5280303030303,1.425
24,415,"yes","no",0,230.5,126,184.7,128,159.1,152,10.6,3,1,"False",1.82936507936508,1.44296875,1.04671052631579,3.53333333333333
128,415,"no","no",0,147.7,94,283.3,83,188.3,124,6.9,5,2,"False",1.57127659574468,3.41325301204819,1.51854838709677,1.38
74,415,"no","no",0,124.8,114,133,121,160.3,85,10.6,7,3,"False",1.09473684210526,1.09917355371901,1.88588235294118,1.51428571428571
168,415,"no","no",0,183.2,131,179.2,73,292.8,100,9.9,5,2,"False",1.39847328244275,2.45479452054794,2.928,1.98
77,415,"no","no",0,163,112,219.1,89,233.4,66,6.7,3,2,"False",1.45535714285714,2.46179775280899,3.53636363636364,2.23333333333333
142,510,"no","yes",40,230.7,101,256.8,88,263.9,92,6.4,3,1,"False",2.28415841584158,2.91818181818182,2.86847826086957,2.13333333333333
103,408,"yes","no",0,62.8,124,170.4,66,280.2,78,9.4,4,3,"False",0.506451612903226,2.58181818181818,3.59230769230769,2.35
66,415,"no","yes",29,229.4,104,257.4,84,231.5,119,8,1,2,"False",2.20576923076923,3.06428571428571,1.9453781512605,8
120,510,"no","no",0,147.7,101,144.1,71,237,115,11.1,5,0,"False",1.46237623762376,2.02957746478873,2.06086956521739,2.22
104,415,"no","no",0,156.2,93,193,54,222.7,94,13.1,5,1,"False",1.67956989247312,3.57407407407407,2.36914893617021,2.62
179,510,"no","no",0,287.3,123,288,114,266,112,10.5,4,0,"True",2.33577235772358,2.52631578947368,2.375,2.625
105,415,"no","no",0,211.1,99,176.7,66,221.5,96,14.7,7,4,"False",2.13232323232323,2.67727272727273,2.30729166666667,2.1
117,415,"no","yes",38,259.3,94,245.6,71,269.3,125,9.2,1,3,"False",2.75851063829787,3.45915492957746,2.1544,9.2
105,408,"no","no",0,162.3,99,212.5,95,214.7,114,11.1,8,4,"False",1.63939393939394,2.23684210526316,1.88333333333333,1.3875
125,408,"no","no",0,229.3,103,177.4,126,189.3,95,12,8,1,"False",2.22621359223301,1.40793650793651,1.99263157894737,1.5
62,408,"no","yes",42,137.3,95,184.2,94,231.4,70,10.2,3,0,"False",1.44526315789474,1.95957446808511,3.30571428571429,3.4
92,415,"no","yes",29,201.3,130,203.7,115,129.9,113,6.4,6,1,"True",1.54846153846154,1.77130434782609,1.14955752212389,1.06666666666667
101,415,"no","no",0,206.6,105,224.9,117,249.9,100,14.6,3,0,"False",1.96761904761905,1.92222222222222,2.499,4.86666666666667
84,408,"no","no",0,159.5,125,247.1,90,187.9,82,7.2,4,2,"False",1.276,2.74555555555556,2.29146341463415,1.8
106,408,"no","yes",27,223.3,97,212.5,131,154.6,149,11.6,2,1,"False",2.3020618556701,1.62213740458015,1.03758389261745,5.8
132,408,"yes","yes",33,200.3,75,226.6,67,198.8,91,12.9,3,2,"False",2.67066666666667,3.38208955223881,2.18461538461538,4.3
69,408,"no","no",0,215.9,122,270.3,114,301.8,129,6.1,5,4,"True",1.76967213114754,2.37105263157895,2.33953488372093,1.22
68,415,"no","no",0,248.6,59,199.1,126,112.5,117,6.5,3,2,"False",4.2135593220339,1.58015873015873,0.961538461538462,2.16666666666667
175,415,"no","no",0,132,95,231.2,74,313.4,108,8.7,10,1,"False",1.38947368421053,3.12432432432432,2.90185185185185,0.87
137,415,"no","no",0,141.1,91,147.2,100,254.7,75,8,7,2,"False",1.55054945054945,1.472,3.396,1.14285714285714
122,408,"no","no",0,158.2,95,178.5,113,154.3,76,8.5,5,2,"False",1.66526315789474,1.57964601769911,2.03026315789474,1.7
36,510,"no","no",0,195.5,77,156.3,108,217.8,133,7.3,2,1,"False",2.53896103896104,1.44722222222222,1.63759398496241,3.65
66,408,"no","no",0,241.7,112,251.6,78,105,82,11.3,2,2,"False",2.15803571428571,3.22564102564103,1.28048780487805,5.65
127,415,"no","yes",23,182,80,216.1,85,156.9,82,9.8,4,1,"False",2.275,2.54235294117647,1.91341463414634,2.45
100,415,"no","yes",32,125.2,123,230.9,101,192,106,12.6,9,3,"False",1.01788617886179,2.28613861386139,1.81132075471698,1.4
165,510,"no","no",0,209.4,67,273.8,89,150.2,88,12.8,1,0,"False",3.12537313432836,3.07640449438202,1.70681818181818,12.8
105,415,"no","no",0,101.4,48,159.1,119,259.2,53,12.2,2,1,"False",2.1125,1.33697478991597,4.89056603773585,6.1
131,408,"no","no",0,155.6,78,165.2,134,184.1,89,8.7,2,2,"False",1.99487179487179,1.23283582089552,2.0685393258427,4.35
98,510,"no","no",0,271.4,119,190.4,102,284.7,118,11.1,6,4,"True",2.28067226890756,1.86666666666667,2.41271186440678,1.85
127,510,"no","no",0,211.1,62,235.2,143,227.5,66,15.6,3,2,"False",3.40483870967742,1.64475524475524,3.4469696969697,5.2
94,415,"no","no",0,145.4,92,172.8,103,183.9,43,9.3,3,2,"False",1.5804347826087,1.67766990291262,4.27674418604651,3.1
